province,adcode,model,bodyType,regYear,regMonth,salesVolume
重庆,500000,a50a6db3d691e9ce,Sedan,2016,10,100
重庆,500000,a50a6db3d691e9ce,Sedan,2016,11,75
重庆,500000,a50a6db3d691e9ce,Sedan,2016,12,128
重庆,500000,a50a6db3d691e9ce,Sedan,2017,1,145
重庆,500000,a50a6db3d691e9ce,Sedan,2017,2,66
重庆,500000,a50a6db3d691e9ce,Sedan,2017,3,167
重庆,500000,a50a6db3d691e9ce,Sedan,2017,4,259
重庆,500000,a50a6db3d691e9ce,Sedan,2017,5,247
重庆,500000,a50a6db3d691e9ce,Sedan,2017,6,288
重庆,500000,a50a6db3d691e9ce,Sedan,2017,7,298
重庆,500000,a50a6db3d691e9ce,Sedan,2017,8,314
重庆,500000,a50a6db3d691e9ce,Sedan,2017,9,376
重庆,500000,a50a6db3d691e9ce,Sedan,2017,10,216
重庆,500000,a50a6db3d691e9ce,Sedan,2017,11,299
重庆,500000,a50a6db3d691e9ce,Sedan,2017,12,147
重庆,500000,a7128d308ae14d73,Sedan,2016,1,63
重庆,500000,a7128d308ae14d73,Sedan,2016,2,45
重庆,500000,a7128d308ae14d73,Sedan,2016,3,61
重庆,500000,a7128d308ae14d73,Sedan,2016,4,60
重庆,500000,a7128d308ae14d73,Sedan,2016,5,50
重庆,500000,a7128d308ae14d73,Sedan,2016,6,58
重庆,500000,a7128d308ae14d73,Sedan,2016,7,48
重庆,500000,a7128d308ae14d73,Sedan,2016,8,62
重庆,500000,a7128d308ae14d73,Sedan,2016,9,96
重庆,500000,a7128d308ae14d73,Sedan,2016,10,60
重庆,500000,a7128d308ae14d73,Sedan,2016,11,76
重庆,500000,a7128d308ae14d73,Sedan,2016,12,119
重庆,500000,a7128d308ae14d73,Sedan,2017,1,69
重庆,500000,a7128d308ae14d73,Sedan,2017,2,44
重庆,500000,a7128d308ae14d73,Sedan,2017,3,49
重庆,500000,a7128d308ae14d73,Sedan,2017,4,40
重庆,500000,a7128d308ae14d73,Sedan,2017,5,47
重庆,500000,a7128d308ae14d73,Sedan,2017,6,25
重庆,500000,a7128d308ae14d73,Sedan,2017,7,27
重庆,500000,a7128d308ae14d73,Sedan,2017,8,40
重庆,500000,a7128d308ae14d73,Sedan,2017,9,29
重庆,500000,a7128d308ae14d73,Sedan,2017,10,45
重庆,500000,a7128d308ae14d73,Sedan,2017,11,40
重庆,500000,a7128d308ae14d73,Sedan,2017,12,56
重庆,500000,e8a33f68c15dcf7c,SUV,2016,1,281
重庆,500000,e8a33f68c15dcf7c,SUV,2016,2,164
重庆,500000,e8a33f68c15dcf7c,SUV,2016,3,121
重庆,500000,e8a33f68c15dcf7c,SUV,2016,4,174
重庆,500000,e8a33f68c15dcf7c,SUV,2016,5,315
重庆,500000,e8a33f68c15dcf7c,SUV,2016,6,521
重庆,500000,e8a33f68c15dcf7c,SUV,2016,7,350
重庆,500000,e8a33f68c15dcf7c,SUV,2016,8,429
重庆,500000,e8a33f68c15dcf7c,SUV,2016,9,505
重庆,500000,e8a33f68c15dcf7c,SUV,2016,10,454
重庆,500000,e8a33f68c15dcf7c,SUV,2016,11,513
重庆,500000,e8a33f68c15dcf7c,SUV,2016,12,812
重庆,500000,e8a33f68c15dcf7c,SUV,2017,1,467
重庆,500000,e8a33f68c15dcf7c,SUV,2017,2,186
重庆,500000,e8a33f68c15dcf7c,SUV,2017,3,201
重庆,500000,e8a33f68c15dcf7c,SUV,2017,4,274
重庆,500000,e8a33f68c15dcf7c,SUV,2017,5,238
重庆,500000,e8a33f68c15dcf7c,SUV,2017,6,288
重庆,500000,e8a33f68c15dcf7c,SUV,2017,7,176
重庆,500000,e8a33f68c15dcf7c,SUV,2017,8,161
重庆,500000,e8a33f68c15dcf7c,SUV,2017,9,183
重庆,500000,e8a33f68c15dcf7c,SUV,2017,10,158
重庆,500000,e8a33f68c15dcf7c,SUV,2017,11,115
重庆,500000,e8a33f68c15dcf7c,SUV,2017,12,205
重庆,500000,854982e5264fb53e,Sedan,2016,1,97
重庆,500000,854982e5264fb53e,Sedan,2016,2,59
重庆,500000,854982e5264fb53e,Sedan,2016,3,59
重庆,500000,854982e5264fb53e,Sedan,2016,4,74
重庆,500000,854982e5264fb53e,Sedan,2016,5,70
重庆,500000,854982e5264fb53e,Sedan,2016,6,82
重庆,500000,854982e5264fb53e,Sedan,2016,7,84
重庆,500000,854982e5264fb53e,Sedan,2016,8,71
重庆,500000,854982e5264fb53e,Sedan,2016,9,124
重庆,500000,854982e5264fb53e,Sedan,2016,10,82
重庆,500000,854982e5264fb53e,Sedan,2016,11,119
重庆,500000,854982e5264fb53e,Sedan,2016,12,190
重庆,500000,854982e5264fb53e,Sedan,2017,1,117
重庆,500000,854982e5264fb53e,Sedan,2017,2,67
重庆,500000,854982e5264fb53e,Sedan,2017,3,129
重庆,500000,854982e5264fb53e,Sedan,2017,4,108
重庆,500000,854982e5264fb53e,Sedan,2017,5,134
重庆,500000,854982e5264fb53e,Sedan,2017,6,132
重庆,500000,854982e5264fb53e,Sedan,2017,7,110
重庆,500000,854982e5264fb53e,Sedan,2017,8,119
重庆,500000,854982e5264fb53e,Sedan,2017,9,127
重庆,500000,854982e5264fb53e,Sedan,2017,10,105
重庆,500000,854982e5264fb53e,Sedan,2017,11,128
重庆,500000,854982e5264fb53e,Sedan,2017,12,195
重庆,500000,42d4439853da7221,SUV,2016,1,322
重庆,500000,42d4439853da7221,SUV,2016,2,87
重庆,500000,42d4439853da7221,SUV,2016,3,132
重庆,500000,42d4439853da7221,SUV,2016,4,116
重庆,500000,42d4439853da7221,SUV,2016,5,186
重庆,500000,42d4439853da7221,SUV,2016,6,295
重庆,500000,42d4439853da7221,SUV,2016,7,247
重庆,500000,42d4439853da7221,SUV,2016,8,265
重庆,500000,42d4439853da7221,SUV,2016,9,327
重庆,500000,42d4439853da7221,SUV,2016,10,310
重庆,500000,42d4439853da7221,SUV,2016,11,376
重庆,500000,42d4439853da7221,SUV,2016,12,390
重庆,500000,42d4439853da7221,SUV,2017,1,521
重庆,500000,42d4439853da7221,SUV,2017,2,186
重庆,500000,42d4439853da7221,SUV,2017,3,291
重庆,500000,42d4439853da7221,SUV,2017,4,217
重庆,500000,42d4439853da7221,SUV,2017,5,214
重庆,500000,42d4439853da7221,SUV,2017,6,256
重庆,500000,42d4439853da7221,SUV,2017,7,185
重庆,500000,42d4439853da7221,SUV,2017,8,134
重庆,500000,42d4439853da7221,SUV,2017,9,167
重庆,500000,42d4439853da7221,SUV,2017,10,174
重庆,500000,42d4439853da7221,SUV,2017,11,214
重庆,500000,42d4439853da7221,SUV,2017,12,296
重庆,500000,8527c11fccaa94e2,Sedan,2016,1,56
重庆,500000,8527c11fccaa94e2,Sedan,2016,2,26
重庆,500000,8527c11fccaa94e2,Sedan,2016,3,28
重庆,500000,8527c11fccaa94e2,Sedan,2016,4,43
重庆,500000,8527c11fccaa94e2,Sedan,2016,5,40
重庆,500000,8527c11fccaa94e2,Sedan,2016,6,63
重庆,500000,8527c11fccaa94e2,Sedan,2016,7,77
重庆,500000,8527c11fccaa94e2,Sedan,2016,8,65
重庆,500000,8527c11fccaa94e2,Sedan,2016,9,60
重庆,500000,8527c11fccaa94e2,Sedan,2016,10,39
重庆,500000,8527c11fccaa94e2,Sedan,2016,11,38
重庆,500000,8527c11fccaa94e2,Sedan,2016,12,63
重庆,500000,8527c11fccaa94e2,Sedan,2017,1,38
重庆,500000,8527c11fccaa94e2,Sedan,2017,2,23
重庆,500000,8527c11fccaa94e2,Sedan,2017,3,29
重庆,500000,8527c11fccaa94e2,Sedan,2017,4,30
重庆,500000,8527c11fccaa94e2,Sedan,2017,5,26
重庆,500000,8527c11fccaa94e2,Sedan,2017,6,42
重庆,500000,8527c11fccaa94e2,Sedan,2017,7,23
重庆,500000,8527c11fccaa94e2,Sedan,2017,8,23
重庆,500000,8527c11fccaa94e2,Sedan,2017,9,29
重庆,500000,8527c11fccaa94e2,Sedan,2017,10,25
重庆,500000,8527c11fccaa94e2,Sedan,2017,11,34
重庆,500000,8527c11fccaa94e2,Sedan,2017,12,44
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,1,223
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,2,171
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,3,98
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,4,109
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,5,92
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,6,143
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,7,115
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,8,120
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,9,140
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,10,114
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,11,118
重庆,500000,8cbac8dd8f0e89e2,SUV,2016,12,192
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,1,173
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,2,65
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,3,61
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,4,57
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,5,64
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,6,88
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,7,53
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,8,78
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,9,67
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,10,83
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,11,53
重庆,500000,8cbac8dd8f0e89e2,SUV,2017,12,51
重庆,500000,07a30393ec51530e,Sedan,2016,1,406
重庆,500000,07a30393ec51530e,Sedan,2016,2,214
重庆,500000,07a30393ec51530e,Sedan,2016,3,60
重庆,500000,07a30393ec51530e,Sedan,2016,4,69
重庆,500000,07a30393ec51530e,Sedan,2016,5,131
重庆,500000,07a30393ec51530e,Sedan,2016,6,178
重庆,500000,07a30393ec51530e,Sedan,2016,7,276
重庆,500000,07a30393ec51530e,Sedan,2016,8,265
重庆,500000,07a30393ec51530e,Sedan,2016,9,249
重庆,500000,07a30393ec51530e,Sedan,2016,10,189
重庆,500000,07a30393ec51530e,Sedan,2016,11,175
重庆,500000,07a30393ec51530e,Sedan,2016,12,252
重庆,500000,07a30393ec51530e,Sedan,2017,1,192
重庆,500000,07a30393ec51530e,Sedan,2017,2,98
重庆,500000,07a30393ec51530e,Sedan,2017,3,76
重庆,500000,07a30393ec51530e,Sedan,2017,4,85
重庆,500000,07a30393ec51530e,Sedan,2017,5,106
重庆,500000,07a30393ec51530e,Sedan,2017,6,132
重庆,500000,07a30393ec51530e,Sedan,2017,7,110
重庆,500000,07a30393ec51530e,Sedan,2017,8,137
重庆,500000,07a30393ec51530e,Sedan,2017,9,154
重庆,500000,07a30393ec51530e,Sedan,2017,10,134
重庆,500000,07a30393ec51530e,Sedan,2017,11,84
重庆,500000,07a30393ec51530e,Sedan,2017,12,96
重庆,500000,b9aa8592ab2492da,SUV,2016,1,291
重庆,500000,b9aa8592ab2492da,SUV,2016,2,205
重庆,500000,b9aa8592ab2492da,SUV,2016,3,227
重庆,500000,b9aa8592ab2492da,SUV,2016,4,288
重庆,500000,b9aa8592ab2492da,SUV,2016,5,248
重庆,500000,b9aa8592ab2492da,SUV,2016,6,219
重庆,500000,b9aa8592ab2492da,SUV,2016,7,181
重庆,500000,b9aa8592ab2492da,SUV,2016,8,214
重庆,500000,b9aa8592ab2492da,SUV,2016,9,210
重庆,500000,b9aa8592ab2492da,SUV,2016,10,170
重庆,500000,b9aa8592ab2492da,SUV,2016,11,223
重庆,500000,b9aa8592ab2492da,SUV,2016,12,447
重庆,500000,b9aa8592ab2492da,SUV,2017,1,349
重庆,500000,b9aa8592ab2492da,SUV,2017,2,90
重庆,500000,b9aa8592ab2492da,SUV,2017,3,65
重庆,500000,b9aa8592ab2492da,SUV,2017,4,75
重庆,500000,b9aa8592ab2492da,SUV,2017,5,62
重庆,500000,b9aa8592ab2492da,SUV,2017,6,78
重庆,500000,b9aa8592ab2492da,SUV,2017,7,60
重庆,500000,b9aa8592ab2492da,SUV,2017,8,125
重庆,500000,b9aa8592ab2492da,SUV,2017,9,131
重庆,500000,b9aa8592ab2492da,SUV,2017,10,113
重庆,500000,b9aa8592ab2492da,SUV,2017,11,93
重庆,500000,b9aa8592ab2492da,SUV,2017,12,119
重庆,500000,2509a94e62fd3e4b,SUV,2016,1,96
重庆,500000,2509a94e62fd3e4b,SUV,2016,2,68
重庆,500000,2509a94e62fd3e4b,SUV,2016,3,64
重庆,500000,2509a94e62fd3e4b,SUV,2016,4,97
重庆,500000,2509a94e62fd3e4b,SUV,2016,5,107
重庆,500000,2509a94e62fd3e4b,SUV,2016,6,99
重庆,500000,2509a94e62fd3e4b,SUV,2016,7,74
重庆,500000,2509a94e62fd3e4b,SUV,2016,8,83
重庆,500000,2509a94e62fd3e4b,SUV,2016,9,100
重庆,500000,2509a94e62fd3e4b,SUV,2016,10,80
重庆,500000,2509a94e62fd3e4b,SUV,2016,11,104
重庆,500000,2509a94e62fd3e4b,SUV,2016,12,107
重庆,500000,2509a94e62fd3e4b,SUV,2017,1,75
重庆,500000,2509a94e62fd3e4b,SUV,2017,2,32
重庆,500000,2509a94e62fd3e4b,SUV,2017,3,38
重庆,500000,2509a94e62fd3e4b,SUV,2017,4,37
重庆,500000,2509a94e62fd3e4b,SUV,2017,5,30
重庆,500000,2509a94e62fd3e4b,SUV,2017,6,22
重庆,500000,2509a94e62fd3e4b,SUV,2017,7,26
重庆,500000,2509a94e62fd3e4b,SUV,2017,8,27
重庆,500000,2509a94e62fd3e4b,SUV,2017,9,32
重庆,500000,2509a94e62fd3e4b,SUV,2017,10,33
重庆,500000,2509a94e62fd3e4b,SUV,2017,11,24
重庆,500000,2509a94e62fd3e4b,SUV,2017,12,25
重庆,500000,b135f55ced5c4c67,SUV,2016,1,4
重庆,500000,b135f55ced5c4c67,SUV,2016,2,2
重庆,500000,b135f55ced5c4c67,SUV,2016,3,1
重庆,500000,b135f55ced5c4c67,SUV,2016,4,1
重庆,500000,b135f55ced5c4c67,SUV,2016,5,3
重庆,500000,b135f55ced5c4c67,SUV,2016,6,9
重庆,500000,b135f55ced5c4c67,SUV,2016,7,10
重庆,500000,b135f55ced5c4c67,SUV,2016,8,15
重庆,500000,b135f55ced5c4c67,SUV,2016,9,12
重庆,500000,b135f55ced5c4c67,SUV,2016,10,6
重庆,500000,b135f55ced5c4c67,SUV,2016,11,15
重庆,500000,b135f55ced5c4c67,SUV,2016,12,69
重庆,500000,b135f55ced5c4c67,SUV,2017,1,214
重庆,500000,b135f55ced5c4c67,SUV,2017,2,74
重庆,500000,b135f55ced5c4c67,SUV,2017,3,69
重庆,500000,b135f55ced5c4c67,SUV,2017,4,66
重庆,500000,b135f55ced5c4c67,SUV,2017,5,47
重庆,500000,b135f55ced5c4c67,SUV,2017,6,75
重庆,500000,b135f55ced5c4c67,SUV,2017,7,55
重庆,500000,b135f55ced5c4c67,SUV,2017,8,74
重庆,500000,b135f55ced5c4c67,SUV,2017,9,107
重庆,500000,b135f55ced5c4c67,SUV,2017,10,141
重庆,500000,b135f55ced5c4c67,SUV,2017,11,127
重庆,500000,b135f55ced5c4c67,SUV,2017,12,230
重庆,500000,9a390098bf87b814,MPV,2016,1,30
重庆,500000,9a390098bf87b814,MPV,2016,2,33
重庆,500000,9a390098bf87b814,MPV,2016,3,44
重庆,500000,9a390098bf87b814,MPV,2016,4,30
重庆,500000,9a390098bf87b814,MPV,2016,5,27
重庆,500000,9a390098bf87b814,MPV,2016,6,25
重庆,500000,9a390098bf87b814,MPV,2016,7,25
重庆,500000,9a390098bf87b814,MPV,2016,8,29
重庆,500000,9a390098bf87b814,MPV,2016,9,39
重庆,500000,9a390098bf87b814,MPV,2016,10,25
重庆,500000,9a390098bf87b814,MPV,2016,11,42
重庆,500000,9a390098bf87b814,MPV,2016,12,32
重庆,500000,9a390098bf87b814,MPV,2017,1,32
重庆,500000,9a390098bf87b814,MPV,2017,2,25
重庆,500000,9a390098bf87b814,MPV,2017,3,21
重庆,500000,9a390098bf87b814,MPV,2017,4,13
重庆,500000,9a390098bf87b814,MPV,2017,5,27
重庆,500000,9a390098bf87b814,MPV,2017,6,23
重庆,500000,9a390098bf87b814,MPV,2017,7,16
重庆,500000,9a390098bf87b814,MPV,2017,8,19
重庆,500000,9a390098bf87b814,MPV,2017,9,22
重庆,500000,9a390098bf87b814,MPV,2017,10,15
重庆,500000,9a390098bf87b814,MPV,2017,11,19
重庆,500000,9a390098bf87b814,MPV,2017,12,26
重庆,500000,9e967965ad4a6c07,SUV,2016,1,111
重庆,500000,9e967965ad4a6c07,SUV,2016,2,60
重庆,500000,9e967965ad4a6c07,SUV,2016,3,120
重庆,500000,9e967965ad4a6c07,SUV,2016,4,125
重庆,500000,9e967965ad4a6c07,SUV,2016,5,106
重庆,500000,9e967965ad4a6c07,SUV,2016,6,107
重庆,500000,9e967965ad4a6c07,SUV,2016,7,80
重庆,500000,9e967965ad4a6c07,SUV,2016,8,87
重庆,500000,9e967965ad4a6c07,SUV,2016,9,102
重庆,500000,9e967965ad4a6c07,SUV,2016,10,68
重庆,500000,9e967965ad4a6c07,SUV,2016,11,92
重庆,500000,9e967965ad4a6c07,SUV,2016,12,90
重庆,500000,9e967965ad4a6c07,SUV,2017,1,175
重庆,500000,9e967965ad4a6c07,SUV,2017,2,46
重庆,500000,9e967965ad4a6c07,SUV,2017,3,53
重庆,500000,9e967965ad4a6c07,SUV,2017,4,40
重庆,500000,9e967965ad4a6c07,SUV,2017,5,27
重庆,500000,9e967965ad4a6c07,SUV,2017,6,34
重庆,500000,9e967965ad4a6c07,SUV,2017,7,29
重庆,500000,9e967965ad4a6c07,SUV,2017,8,26
重庆,500000,9e967965ad4a6c07,SUV,2017,9,23
重庆,500000,9e967965ad4a6c07,SUV,2017,10,18
重庆,500000,9e967965ad4a6c07,SUV,2017,11,19
重庆,500000,9e967965ad4a6c07,SUV,2017,12,41
重庆,500000,32d3069d17aa47c2,MPV,2016,1,14
重庆,500000,32d3069d17aa47c2,MPV,2016,2,15
重庆,500000,32d3069d17aa47c2,MPV,2016,3,25
重庆,500000,32d3069d17aa47c2,MPV,2016,4,26
重庆,500000,32d3069d17aa47c2,MPV,2016,5,20
重庆,500000,32d3069d17aa47c2,MPV,2016,6,28
重庆,500000,32d3069d17aa47c2,MPV,2016,7,33
重庆,500000,32d3069d17aa47c2,MPV,2016,8,27
重庆,500000,32d3069d17aa47c2,MPV,2016,9,37
重庆,500000,32d3069d17aa47c2,MPV,2016,10,19
重庆,500000,32d3069d17aa47c2,MPV,2016,11,27
重庆,500000,32d3069d17aa47c2,MPV,2016,12,45
重庆,500000,32d3069d17aa47c2,MPV,2017,1,33
重庆,500000,32d3069d17aa47c2,MPV,2017,2,21
重庆,500000,32d3069d17aa47c2,MPV,2017,3,39
重庆,500000,32d3069d17aa47c2,MPV,2017,4,20
重庆,500000,32d3069d17aa47c2,MPV,2017,5,12
重庆,500000,32d3069d17aa47c2,MPV,2017,6,31
重庆,500000,32d3069d17aa47c2,MPV,2017,7,22
重庆,500000,32d3069d17aa47c2,MPV,2017,8,24
重庆,500000,32d3069d17aa47c2,MPV,2017,9,34
重庆,500000,32d3069d17aa47c2,MPV,2017,10,26
重庆,500000,32d3069d17aa47c2,MPV,2017,11,31
重庆,500000,32d3069d17aa47c2,MPV,2017,12,25
江西,360000,bc5bbd459c18fefd,Sedan,2016,1,155
江西,360000,bc5bbd459c18fefd,Sedan,2016,2,68
江西,360000,bc5bbd459c18fefd,Sedan,2016,3,96
江西,360000,9011c3cf495e3c7b,SUV,2016,1,1029
江西,360000,9011c3cf495e3c7b,SUV,2016,2,390
江西,360000,9011c3cf495e3c7b,SUV,2016,3,316
江西,360000,9011c3cf495e3c7b,SUV,2016,4,264
江西,360000,9011c3cf495e3c7b,SUV,2016,5,284
江西,360000,9011c3cf495e3c7b,SUV,2016,6,215
江西,360000,9011c3cf495e3c7b,SUV,2016,7,268
江西,360000,9011c3cf495e3c7b,SUV,2016,8,339
江西,360000,9011c3cf495e3c7b,SUV,2016,9,143
江西,360000,bc5bbd459c18fefd,Sedan,2016,5,106
江西,360000,bc5bbd459c18fefd,Sedan,2016,6,137
江西,360000,bc5bbd459c18fefd,Sedan,2016,7,162
江西,360000,bc5bbd459c18fefd,Sedan,2016,8,177
江西,360000,bc5bbd459c18fefd,Sedan,2016,9,200
江西,360000,bc5bbd459c18fefd,Sedan,2016,10,201
江西,360000,bc5bbd459c18fefd,Sedan,2016,11,241
江西,360000,bc5bbd459c18fefd,Sedan,2016,12,284
江西,360000,bc5bbd459c18fefd,Sedan,2017,1,220
江西,360000,bc5bbd459c18fefd,Sedan,2017,2,283
江西,360000,bc5bbd459c18fefd,Sedan,2017,3,365
江西,360000,bc5bbd459c18fefd,Sedan,2017,4,290
江西,360000,bc5bbd459c18fefd,Sedan,2017,5,303
江西,360000,bc5bbd459c18fefd,Sedan,2017,6,361
江西,360000,bc5bbd459c18fefd,Sedan,2017,7,367
江西,360000,bc5bbd459c18fefd,Sedan,2017,8,346
江西,360000,9011c3cf495e3c7b,SUV,2016,11,370
江西,360000,9011c3cf495e3c7b,SUV,2016,12,620
江西,360000,9011c3cf495e3c7b,SUV,2017,1,341
江西,360000,bc5bbd459c18fefd,Sedan,2017,10,308
江西,360000,bc5bbd459c18fefd,Sedan,2017,11,327
江西,360000,9011c3cf495e3c7b,SUV,2017,3,113
江西,360000,9011c3cf495e3c7b,SUV,2017,4,97
江西,360000,9011c3cf495e3c7b,SUV,2017,5,61
江西,360000,9011c3cf495e3c7b,SUV,2017,6,70
江西,360000,9011c3cf495e3c7b,SUV,2017,7,73
江西,360000,9011c3cf495e3c7b,SUV,2017,8,60
江西,360000,9011c3cf495e3c7b,SUV,2017,9,88
江西,360000,9011c3cf495e3c7b,SUV,2017,10,94
江西,360000,9011c3cf495e3c7b,SUV,2017,11,89
江西,360000,9011c3cf495e3c7b,SUV,2017,12,137
江西,360000,9011c3cf495e3c7b,SUV,2016,10,323
江西,360000,9011c3cf495e3c7b,SUV,2017,2,68
江西,360000,1181894ae2811540,SUV,2016,1,804
江西,360000,1181894ae2811540,SUV,2016,2,456
江西,360000,1181894ae2811540,SUV,2016,3,426
江西,360000,1181894ae2811540,SUV,2016,4,361
江西,360000,1181894ae2811540,SUV,2016,5,425
江西,360000,1181894ae2811540,SUV,2016,6,411
江西,360000,1181894ae2811540,SUV,2016,7,360
江西,360000,1181894ae2811540,SUV,2016,8,348
江西,360000,1181894ae2811540,SUV,2016,9,454
江西,360000,1181894ae2811540,SUV,2016,10,463
江西,360000,1181894ae2811540,SUV,2016,11,488
江西,360000,1181894ae2811540,SUV,2016,12,951
江西,360000,1181894ae2811540,SUV,2017,1,964
江西,360000,1181894ae2811540,SUV,2017,2,300
江西,360000,1181894ae2811540,SUV,2017,3,272
江西,360000,1181894ae2811540,SUV,2017,4,276
江西,360000,1181894ae2811540,SUV,2017,5,326
江西,360000,1181894ae2811540,SUV,2017,6,256
江西,360000,1181894ae2811540,SUV,2017,7,242
江西,360000,1181894ae2811540,SUV,2017,8,206
江西,360000,1181894ae2811540,SUV,2017,9,235
江西,360000,1181894ae2811540,SUV,2017,10,293
江西,360000,1181894ae2811540,SUV,2017,11,275
江西,360000,1181894ae2811540,SUV,2017,12,370
江西,360000,0aa15031db420212,Sedan,2016,1,1695
江西,360000,0aa15031db420212,Sedan,2016,2,492
江西,360000,0aa15031db420212,Sedan,2016,3,557
江西,360000,0aa15031db420212,Sedan,2016,4,591
江西,360000,0aa15031db420212,Sedan,2016,5,580
江西,360000,0aa15031db420212,Sedan,2016,6,498
江西,360000,0aa15031db420212,Sedan,2016,7,538
江西,360000,0aa15031db420212,Sedan,2016,8,697
江西,360000,0aa15031db420212,Sedan,2016,9,944
江西,360000,0aa15031db420212,Sedan,2016,10,751
江西,360000,0aa15031db420212,Sedan,2016,11,974
江西,360000,0aa15031db420212,Sedan,2016,12,1373
江西,360000,0aa15031db420212,Sedan,2017,1,836
江西,360000,0aa15031db420212,Sedan,2017,2,303
江西,360000,0aa15031db420212,Sedan,2017,3,383
江西,360000,0aa15031db420212,Sedan,2017,4,371
江西,360000,0aa15031db420212,Sedan,2017,5,370
江西,360000,0aa15031db420212,Sedan,2017,6,347
江西,360000,0aa15031db420212,Sedan,2017,7,273
江西,360000,0aa15031db420212,Sedan,2017,8,367
江西,360000,0aa15031db420212,Sedan,2017,9,346
江西,360000,0aa15031db420212,Sedan,2017,10,237
江西,360000,0aa15031db420212,Sedan,2017,11,285
江西,360000,0aa15031db420212,Sedan,2017,12,396
江西,360000,bc5bbd459c18fefd,Sedan,2016,4,54
江西,360000,283d331fdf05a655,Sedan,2016,1,551
江西,360000,283d331fdf05a655,Sedan,2016,2,195
江西,360000,283d331fdf05a655,Sedan,2016,3,307
江西,360000,283d331fdf05a655,Sedan,2016,4,395
江西,360000,283d331fdf05a655,Sedan,2016,5,394
江西,360000,283d331fdf05a655,Sedan,2016,6,411
江西,360000,283d331fdf05a655,Sedan,2016,7,344
江西,360000,283d331fdf05a655,Sedan,2016,8,392
江西,360000,283d331fdf05a655,Sedan,2016,9,467
江西,360000,283d331fdf05a655,Sedan,2016,10,411
江西,360000,283d331fdf05a655,Sedan,2016,11,541
江西,360000,283d331fdf05a655,Sedan,2016,12,885
江西,360000,283d331fdf05a655,Sedan,2017,1,338
江西,360000,283d331fdf05a655,Sedan,2017,2,211
江西,360000,283d331fdf05a655,Sedan,2017,3,498
江西,360000,283d331fdf05a655,Sedan,2017,4,448
江西,360000,283d331fdf05a655,Sedan,2017,5,647
江西,360000,283d331fdf05a655,Sedan,2017,6,506
江西,360000,283d331fdf05a655,Sedan,2017,7,567
江西,360000,283d331fdf05a655,Sedan,2017,8,611
江西,360000,283d331fdf05a655,Sedan,2017,9,682
江西,360000,283d331fdf05a655,Sedan,2017,10,674
江西,360000,283d331fdf05a655,Sedan,2017,11,996
江西,360000,283d331fdf05a655,Sedan,2017,12,1401
江西,360000,bc5bbd459c18fefd,Sedan,2017,9,328
江西,360000,bc5bbd459c18fefd,Sedan,2017,12,309
江西,360000,5f727f32393ade77,Hatchback,2016,1,134
江西,360000,5f727f32393ade77,Hatchback,2016,2,92
江西,360000,5f727f32393ade77,Hatchback,2016,3,157
江西,360000,5f727f32393ade77,Hatchback,2016,4,167
江西,360000,5f727f32393ade77,Hatchback,2016,5,163
江西,360000,5f727f32393ade77,Hatchback,2016,6,166
江西,360000,5f727f32393ade77,Hatchback,2016,7,172
江西,360000,5f727f32393ade77,Hatchback,2016,8,141
江西,360000,5f727f32393ade77,Hatchback,2016,9,171
江西,360000,5f727f32393ade77,Hatchback,2016,10,135
江西,360000,5f727f32393ade77,Hatchback,2016,11,191
江西,360000,5f727f32393ade77,Hatchback,2016,12,235
江西,360000,5f727f32393ade77,Hatchback,2017,1,108
江西,360000,5f727f32393ade77,Hatchback,2017,2,121
江西,360000,5f727f32393ade77,Hatchback,2017,3,190
江西,360000,5f727f32393ade77,Hatchback,2017,4,148
江西,360000,5f727f32393ade77,Hatchback,2017,5,154
江西,360000,5f727f32393ade77,Hatchback,2017,6,139
江西,360000,5f727f32393ade77,Hatchback,2017,7,150
江西,360000,5f727f32393ade77,Hatchback,2017,8,176
江西,360000,5f727f32393ade77,Hatchback,2017,9,153
江西,360000,5f727f32393ade77,Hatchback,2017,10,148
江西,360000,5f727f32393ade77,Hatchback,2017,11,177
江西,360000,5f727f32393ade77,Hatchback,2017,12,234
